 8231.4069    8231.40608   0.00048
 8252.3936    8252.39320   0.00030
 8254.7422    8254.74043   0.00059
 8259.5110    8259.51060   0.00070
 8264.5225    8264.51084   0.00544
 8275.6266    8275.60738   0.01353
 8401.9890    8401.98907   0.00047
 8403.7965    8403.80056   0.00078
 8411.9172    8411.89995   0.00082
 8424.6475    8424.62916   0.00795
 8445.4870    8445.48570   0.00032
 8446.5116    8446.50974   0.00032
 8456.3468    8456.48348   0.00337
 8464.2367    8464.23685   0.00029
 8471.8260    8471.82321   0.00035
 8478.3580    8478.35795   0.00038
 8490.3065    8490.30694   0.00045
 8510.6240    8510.62203   0.00061
 8516.5542    8516.55260   0.00044
 8639.4416    8639.43962   0.00035
 8645.3087    8645.30800   0.00036
 8662.1372    8662.14057   0.00059
 8665.4855    8665.48488   0.00031
 8667.9442    8667.94386   0.00121
 8678.4083    8678.40931   0.00040
 8723.7177    8723.71188   0.01298
 8732.4240    8732.42418   0.00052
 8842.0744    8842.07056   0.00038
 8868.8334    8868.83358   0.00034
 8889.1939    8889.06206   0.00466
 8892.9865    8892.98159   0.00051
 8905.6581    8905.65688   0.00039
 8955.8467    8955.84626   0.00039
 9062.5631    9062.56189   0.00044
 9090.8186    9090.81937   0.00062
 9094.8289    9094.83187   0.00027
 9122.9674    9122.96613   0.00981
 9140.5559    9140.58609   0.00220
 9165.8950    9165.89420   0.00035
 9307.8956    9307.89861   0.00045
 9340.7053    9340.70467   0.00045
 9354.2198    9354.21727   0.00063
 9383.2722    9383.27381   0.00037
 9388.9308    9388.93399   0.00036
 9399.0891    9399.09087   0.00037
 9431.5996    9431.60272   0.00086
 9632.6439    9632.64737   0.00058
 9657.7863    9657.79030   0.00379
 9664.6983    9664.70129   0.00074
 3642.2490    3642.24853   0.00112
 3659.6294    3659.62650   0.00130
 3690.6238    3690.62366   0.00108
 3737.8890    3737.92561   0.01275
 3818.6860    3818.68780   0.00240
 3820.7926    3820.80147   0.00894
 3863.4059    3863.40900   0.00233
 3867.5786    3867.24425   0.04600
 3898.4374    3898.44045   0.00088
 3900.8785    3900.87941   0.00182
 3903.1024    3903.10183   0.00121
 3944.2534    3944.26888   0.00040
 3947.5046    3947.50427   0.00063
 3952.7608    3952.75460   0.00019
 3991.7309    3991.73098   0.00025
 4001.0581    4001.05800   0.00017
 4001.8935    4001.89316   0.00021
 4038.2287    4038.23024   0.00105
 4045.9654    4045.95927   0.00584
 4049.5361    4049.52934   0.00614
 4085.4341    4085.43359   0.00051
 4087.2848    4087.28528   0.00036
 4088.7264    4088.72665   0.00023
 4089.1379    4089.13772   0.00016
 4096.0759    4096.07566   0.00025
 4140.2350    4140.23543   0.00025
 4142.7010    4142.70123   0.00014
 4143.6491    4143.64878   0.00029
 4192.3620    4192.36171   0.00031
 4193.0164    4193.01636   0.00018
 4194.9318    4194.93574   0.00015
 4247.9886    4247.98844   0.00041
 4248.3908    4248.39049   0.00049
 4297.3066    4297.30778   0.00018
 4299.8393    4299.83958   0.00018
 4300.6495    4300.64974   0.00015
 4338.1078    4338.10770   0.00027
 4340.8954    4340.89577   0.00025
 4343.9515    4343.95127   0.00017
 4352.2049    4352.20521   0.00016
 4352.6122    4352.61636   0.00028
 4353.4487    4353.44712   0.00016
 4397.9149    4397.91387   0.00043
 4414.7670    4414.77592   0.01360
 4450.8040    4450.79957   0.00047
 4460.5574    4460.55817   0.00027
 4463.6660    4463.66672   0.00042
 4469.5253    4469.52510   0.00019
 4519.2592    4519.25951   0.00017
 4568.1426    4568.14268   0.00039
 4579.8272    4579.82764   0.00023
 4581.1732    4581.17528   0.00047
 4640.0462    4640.04650   0.00042
 4646.6861    4646.68605   0.00046
 4647.2509    4647.25051   0.00020
 4650.2343    4650.23576   0.00032
 4695.4542    4695.45335   0.00033
 4705.7606    4705.76026   0.00023
 4708.2940    4708.29380   0.00020
 4712.4814    4712.47941   0.00019
 4712.8408    4712.84121   0.00028
 4761.1101    4761.10935   0.00063
 4765.5950    4765.59534   0.00022
 4773.2410    4773.24070   0.00027
 4775.3130    4775.31365   0.00038
 4775.7940    4775.79380   0.00020
 4777.1915    4777.19097   0.00024
 4779.7286    4779.72634   0.00024
 4820.4649    4820.46440   0.00038
 4829.7973    4829.79732   0.00032
 4840.4744    4840.47426   0.00028
 4843.9413    4843.92486   0.00024
 4844.1653    4844.16609   0.00029
 4845.1626    4845.16227   0.00035
 4877.8128    4877.81025   0.00032
 4892.7592    4892.76007   0.00034
 4893.4453    4893.44309   0.00072
 4899.2401    4899.24211   0.00045
 4902.7943    4902.79341   0.00029
 4910.1576    4910.15735   0.00018
 4910.7929    4910.79689   0.00023
 4911.3787    4911.37963   0.00028
 4912.5293    4912.52866   0.00021
 4952.6908    4952.71868   0.00922
 4980.1859    4980.18557   0.00023
 4987.1470    4987.14683   0.00035
 5041.1224    5041.12231   0.00049
 5041.5998    5041.60720   0.00057
 5048.9366    5048.93238   0.00045
 5051.8887    5051.88833   0.00038
 5055.3473    5055.34649   0.00021
 5057.9866    5057.98555   0.00022
 5059.8611    5059.86060   0.00018
 5061.6562    5061.65593   0.00019
 5122.4995    5122.49794   0.00040
 5125.4895    5125.49003   0.00031
 5125.9502    5125.94829   0.00022
 5128.4897    5128.48953   0.00025
 5134.7460    5134.74547   0.00019
 5186.4132    5186.41290   0.00062
 5203.8479    5203.84440   0.00039
 5205.1522    5205.15220   0.00021
 5209.7246    5209.72393   0.00021
 5213.3492    5213.34863   0.00020
 5272.9270    5272.92546   0.00029
 5277.1460    5277.14585   0.00039
 5281.0687    5281.06841   0.00022
 5286.8870    5286.88721   0.00039
 5291.8163    5291.81685   0.00022
 5294.3971    5294.39641   0.00020
 5355.6365    5355.63469   0.00047
 5361.1556    5361.15589   0.00049
 5362.5751    5362.57480   0.00021
 5369.2819    5369.28172   0.00026
 5370.7096    5370.70886   0.00020
 5372.7027    5372.70201   0.00024
 5374.8219    5374.82120   0.00021
 5375.3526    5375.35222   0.00021
 5375.7688    5375.76859   0.00051
 5376.1304    5376.12997   0.00020
 5376.7809    5376.77727   0.00021
 5435.8925    5435.89123   0.00030
 5437.3877    5437.38634   0.00032
 5439.9891    5439.99248   0.00037
 5440.6015    5440.59978   0.00035
 5443.1187    5443.12166   0.00030
 5447.1536    5447.15333   0.00023
 5449.4788    5449.47893   0.00029
 5461.7358    5461.73682   0.00046
 5462.6129    5462.61255   0.00045
 5524.9570    5524.95986   0.00041
 5527.2953    5527.29559   0.00032
 5528.2272    5528.22926   0.00060
 5537.5563    5537.55654   0.00045
 5538.6087    5538.60527   0.00027
 5541.1466    5541.14488   0.00025
 5541.5815    5541.58287   0.00049
 5551.3719    5551.37121   0.00021
 5619.9755    5619.98246   0.00032
 5633.2950    5633.29476   0.00027
 5639.7461    5639.74573   0.00020
 5641.7342    5641.73436   0.00050
 5717.1711    5717.17111   0.00046
 5724.4638    5724.46185   0.00028
 5736.0297    5736.02966   0.00022
 5798.4780    5798.47716   0.00028
 5802.0798    5802.08209   0.00022
 5812.9725    5812.96678   0.00492
 5830.8272    5830.82690   0.00027
 5832.3705    5832.37019   0.00019
 5916.7282    5916.72356   0.00034
 5918.9442    5918.94550   0.00023
 5925.4036    5925.40320   0.00025
 5928.8130    5928.81689   0.00023
 5929.9343    5929.93408   0.00023
 5998.9987    5999.00219   0.00024
 6015.4218    6015.42167   0.00022
 6025.1500    6025.15551   0.00024
 6030.4450    6030.44487   0.00025
 6032.1274    6032.12993   0.00023
 6032.8726    6032.86784   0.00443
 6035.1923    6035.19242   0.00024
 6037.6975    6037.69770   0.00024
 6038.6805    6038.68023   0.00022
 6114.5392    6114.53839   0.00028
 6116.1661    6116.16586   0.00024
 6119.6998    6119.68735   0.00519
 6120.5564    6120.55610   0.00029
 6121.4075    6121.40961   0.00031
 6138.6465    6138.65313   0.00024
 6145.4411    6145.44387   0.00024
 6240.9536    6240.95247   0.00036
 6243.1201    6243.12129   0.00025
 6257.4237    6257.42342   0.00024
 6355.6300    6355.63063   0.00032
 6364.8937    6364.88931   0.00550
 6369.1394    6369.13373   0.00030
 6369.5748    6369.57728   0.00026
 6371.9436    6371.94376   0.00026
 6483.0825    6483.08320   0.00025
 6490.7372    6490.73704   0.00028
 6493.1975    6493.19749   0.00026
 6493.7777    6493.77771   0.00027
 6577.6552    6577.65272   0.00033
 6593.4628    6593.46310   0.00032
 6599.4824    6599.48251   0.00033
 6604.8534    6604.85513   0.00030
 6605.4165    6605.41664   0.00028
 6613.3740    6613.38169   0.00027
