       1          19       4
       3767.3091     0.056728077  -6.3954290e-06   2.7167830e-09  -5.6502378e-13
      0.50928270    0.0018517126   2.4400816e-06   1.3812974e-09   2.8409447e-13
       1       1       668.79236       380.30809
       1       2       776.71028       380.85928
       1       3       793.93787       380.94575
       1       4       865.84078       381.30693
       1       5       977.95324       381.86871
       1       6       1020.0969       382.07923
       1       7       1301.4034       383.46816
       1       8       1367.1392       383.78744
       1       9       1404.6113       383.96987
       1      10       1427.1394       384.07987
       1      11       1442.0238       384.15180
       1      12       1451.0455       384.19587
       1      13       1508.8191       384.47323
       1      14       1522.4368       384.54075
       1      15       1601.0000       384.91792
       1      16       1630.5153       385.05809
       1      17       1663.0643       385.21349
       1      18       1748.0385       385.61545
       1      19       1751.7421       385.63539
       2          24       4
       3839.3179     0.034995397   2.0764855e-05  -1.0831651e-08   1.7180981e-12
     0.089741473   0.00048090315   8.5316223e-07   6.1060015e-10   1.5185233e-13
       2       1       316.16876       385.21338
       2       2       729.09727       387.21396
       2       3       739.60606       387.27107
       2       4       748.96642       387.31500
       2       5       754.94201       387.34724
       2       6       761.93076       387.38237
       2       7       770.06809       387.42425
       2       8       782.16667       387.48615
       2       9       797.90984       387.56484
       2      10       977.18696       388.48250
       2      11       1005.9011       388.62608
       2      12       1018.7069       388.69223
       2      13       1107.2184       389.14014
       2      14       1118.7839       389.19812
       2      15       1172.1364       389.46586
       2      16       1187.3043       389.54168
       2      17       1248.0045       389.84441
       2      18       1259.8643       389.90278
       2      19       1276.8333       389.98785
       2      20       1291.4237       390.05962
       2      21       1534.1143       391.22759
       2      22       1586.8067       391.47684
       2      23       1629.9265       391.67441
       2      24       1710.9977       392.04478
       3          16       4
       3904.6138     0.055064868  -1.6263953e-05   1.5953428e-08  -4.8960285e-12
      0.12582587   0.00078998678   1.6755082e-06   1.4396194e-09   4.2960838e-13
       3       1       278.88048       391.90191
       3       2       416.02727       392.57166
       3       3       580.52700       393.36597
       3       4       1013.8953       395.51708
       3       5       1028.1129       395.59005
       3       6       1043.2941       395.66705
       3       7       1076.5593       395.83682
       3       8       1094.4130       395.92997
       3       9       1155.1529       396.24170
       3      10       1253.1269       396.73928
       3      11       1284.9167       396.90064
       3      12       1347.3273       397.21530
       3      13       1356.9633       397.26418
       3      14       1368.1184       397.31986
       3      15       1393.3997       397.44795
       3      16       1399.1050       397.47616
       4          44       4
       3971.2108     0.055775363  -1.6947280e-06   6.3288569e-11  -3.0049622e-14
     0.025222106   0.00012056502   1.9854843e-07   1.3502549e-10   3.2411176e-14
       4       1       349.31711       399.04897
       4       2       378.01278       399.20555
       4       3       423.92471       399.45519
       4       4       428.20430       399.47907
       4       5       543.97316       400.10592
       4       6       559.54817       400.18900
       4       7       618.90850       400.50937
       4       8       623.90998       400.53632
       4       9       677.06138       400.82096
       4      10       692.62960       400.90490
       4      11       733.29137       401.12140
       4      12       743.07414       401.17359
       4      13       757.31448       401.24935
       4      14       782.92484       401.38584
       4      15       799.05193       401.47153
       4      16       895.76521       401.98451
       4      17       990.06595       402.48011
       4      18       1032.1525       402.70059
       4      19       1085.9948       402.98237
       4      20       1095.0175       403.02925
       4      21       1105.6294       403.08440
       4      22       1162.6546       403.38205
       4      23       1194.4419       403.54604
       4      24       1205.8623       403.60493
       4      25       1215.8543       403.65667
       4      26       1247.9881       403.82311
       4      27       1259.1014       403.88053
       4      28       1279.8653       403.98682
       4      29       1305.8089       404.12069
       4      30       1338.6658       404.28966
       4      31       1348.4554       404.33952
       4      32       1368.3318       404.44174
       4      33       1392.9392       404.56580
       4      34       1398.7149       404.59679
       4      35       1428.3188       404.74814
       4      36       1444.3065       404.82933
       4      37       1476.8330       404.99391
       4      38       1495.3650       405.08846
       4      39       1500.0731       405.11279
       4      40       1535.3940       405.29209
       4      41       1547.5152       405.35269
       4      42       1567.1580       405.45229
       4      43       1661.2185       405.92513
       4      44       1744.4129       406.34051
       5          26       4
       4043.6205     0.057002814  -2.1158139e-06   3.1624229e-10  -8.5467779e-14
     0.010127004   6.4426120e-05   1.3583666e-07   1.1176901e-10   3.1071173e-14
       5       1       164.07894       405.29197
       5       2       351.60737       406.34072
       5       3       456.02178       406.92008
       5       4       506.82464       407.20067
       5       5       513.74218       407.23876
       5       6       570.59237       407.55054
       5       7       591.08362       407.66277
       5       8       596.85744       407.69451
       5       9       644.98317       407.95749
       5      10       664.90558       408.06733
       5      11       696.67442       408.23889
       5      12       925.44546       409.47458
       5      13       970.28537       409.71494
       5      14       981.45108       409.77466
       5      15       1030.0579       410.03402
       5      16       1096.9493       410.38975
       5      17       1182.4059       410.84203
       5      18       1199.5649       410.93270
       5      19       1228.1606       411.08310
       5      20       1264.9008       411.27567
       5      21       1322.1018       411.57571
       5      22       1340.4624       411.67119
       5      23       1546.8008       412.74101
       5      24       1570.7242       412.86444
       5      25       1616.8208       413.10042
       5      26       1630.8794       413.17247
       6          15       4
       4118.7149     0.058073123  -2.2676053e-06   4.3879717e-10  -1.2357003e-13
     0.014546315   9.5718049e-05   1.8690532e-07   1.4140746e-10   3.6643029e-14
       6       1       225.94070       413.17250
       6       2       658.76472       415.60901
       6       3       703.91218       415.85913
       6       4       805.13989       416.41797
       6       5       834.02399       416.57663
       6       6       921.00253       417.05309
       6       7       1089.8462       417.97060
       6       8       1130.1122       418.18822
       6       9       1274.9209       418.96444
       6      10       1294.8425       419.07148
       6      11       1300.7853       419.10323
       6      12       1438.0918       419.83184
       6      13       1482.8862       420.06765
       6      14       1535.0033       420.34165
       6      15       1639.8413       420.88887
       7          12       4
       4178.0694      0.12300871  -8.4146752e-05   4.6713650e-08  -9.8654015e-12
      0.57712617    0.0025217054   3.9119530e-06   2.5912529e-09   6.2392260e-13
       7       1       543.85132       422.67305
       7       2       937.74101       425.03195
       7       3       953.30321       425.11850
       7       4       1044.8844       425.62555
       7       5       1067.3395       425.74945
       7       6       1101.1876       425.93598
       7       7       1227.6647       426.62894
       7       8       1232.0307       426.65254
       7       9       1335.8819       427.21720
       7      10       1357.8500       427.33599
       7      11       1391.1496       427.51590
       7      12       1435.1565       427.75263
       8          25       4
       4277.4946     0.060118655  -2.0737000e-06   2.5270588e-10  -7.8408041e-14
     0.019875060   9.0284307e-05   1.3927929e-07   8.9082913e-11   2.0231358e-14
       8       1       380.87276       430.01039
       8       2       390.18397       430.06482
       8       3       537.23255       430.92316
       8       4       602.20661       431.29905
       8       5       641.45483       431.52529
       8       6       920.20786       433.12058
       8       7       993.32455       433.53361
       8       8       1027.8064       433.72798
       8       9       1119.8205       434.24459
       8      10       1168.4899       434.51688
       8      11       1191.1800       434.64328
       8      12       1220.4631       434.80656
       8      13       1238.6477       434.90748
       8      14       1295.0930       435.22044
       8      15       1317.6103       435.34476
       8      16       1474.4059       436.20659
       8      17       1545.2838       436.59287
       8      18       1580.3002       436.78302
       8      19       1618.0577       436.98756
       8      20       1634.2910       437.07522
       8      21       1645.0055       437.13249
       8      22       1696.8942       437.41236
       8      23       1731.0228       437.59539
       8      24       1772.5788       437.81790
       8      25       1800.5678       437.96695
       9          18       4
       4361.5188     0.061245331  -2.1917654e-06   3.8006970e-10  -1.2130189e-13
     0.069722322   0.00029763033   4.5751964e-07   2.9922245e-10   7.0375820e-14
       9       1       491.22625       439.11138
       9       2       643.38786       440.00959
       9       3       658.59750       440.09900
       9       4       668.76683       440.15846
       9       5       691.68196       440.29300
       9       6       725.33405       440.49022
       9       7       793.61300       440.88859
       9       8       1090.1044       442.60004
       9       9       1163.5488       443.01908
       9      10       1177.7812       443.09997
       9      11       1227.8294       443.38412
       9      12       1327.3217       443.94598
       9      13       1334.8599       443.98815
       9      14       1442.0872       444.58976
       9      15       1488.1611       444.84752
       9      16       1495.7053       444.88821
       9      17       1562.0768       445.25645
       9      18       1660.7398       445.80041
      10          17       4
       4448.8563     0.062333068  -1.9678919e-06   1.7427848e-10  -6.6925178e-14
     0.023861509   0.00011100922   1.8137714e-07   1.2406213e-10   3.0212139e-14
      10       1       421.02460       447.47608
      10       2       537.41582       448.18112
      10       3       621.98496       448.68972
      10       4       690.18047       449.09805
      10       5       729.59085       449.33361
      10       6       817.08795       449.85388
      10       7       823.91859       449.89441
      10       8       841.45756       449.99825
      10       9       891.20819       450.29262
      10      10       1023.9747       451.07332
      10      11       1098.9991       451.51180
      10      12       1203.7074       452.12016
      10      13       1223.1105       452.23217
      10      14       1366.1604       453.05511
      10      15       1448.6079       453.52573
      10      16       1549.9003       454.10005
      10      17       1637.0998       454.59126
      11           8       4
       4539.5194     0.064743202  -4.4224962e-06   2.3270825e-09  -7.5184282e-13
     0.084518068   0.00051513834   1.1219397e-06   1.0370210e-09   3.4424755e-13
      11       1       393.02929       456.44054
      11       2       499.04449       457.09707
      11       3       635.45545       457.93489
      11       4       808.83341       458.99032
      11       5       854.56661       459.26683
      11       6       900.18096       459.54187
      11       7       911.44518       459.60995
      11       8       1136.8429       460.95699
      12          22       4
       4634.2659     0.065221595  -2.5560781e-06   5.1701313e-10  -1.4880400e-13
     0.021408129   0.00010429938   1.7783261e-07   1.2735664e-10   3.2606500e-14
      12       1       367.30410       465.78991
      12       2       450.99024       466.32028
      12       3       529.87749       466.81732
      12       4       558.73125       466.99877
      12       5       617.42273       467.36597
      12       6       655.90184       467.60611
      12       7       819.13749       468.61923
      12       8       891.02894       469.06229
      12       9       907.35178       469.16253
      12      10       947.51073       469.40925
      12      11       962.96762       469.50352
      12      12       1082.2989       470.23143
      12      13       1099.4871       470.33522
      12      14       1109.9250       470.39910
      12      15       1250.5251       471.24767
      12      16       1403.0317       472.15919
      12      17       1411.3397       472.20873
      12      18       1434.0804       472.34376
      12      19       1439.9171       472.37856
      12      20       1492.0654       472.68685
      12      21       1530.2664       472.91255
      12      22       1580.1129       473.20529
      13          15       4
       4732.7584     0.067119487  -3.3265651e-06   9.3375441e-10  -2.3412479e-13
      0.17452198   0.00072416552   1.0125626e-06   5.8974095e-10   1.2315845e-13
      13       1       480.84206       476.43495
      13       2       488.71350       476.48679
      13       3       515.78993       476.66034
      13       4       1141.3188       480.60189
      13       5       1175.5586       480.81352
      13       6       1199.5959       480.96162
      13       7       1269.2033       481.38886
      13       8       1383.8046       482.08870
      13       9       1395.3620       482.15854
      13      10       1416.2064       482.28520
      13      11       1428.7007       482.36088
      13      12       1479.8086       482.67005
      13      13       1553.1881       483.11187
      13      14       1561.1058       483.15943
      13      15       1716.2268       484.08416
      14          18       4
       4835.8160     0.067805423  -2.3082671e-06   2.9497752e-10  -9.4185740e-14
     0.011268280   7.0589498e-05   1.4565374e-07   1.1680410e-10   3.1732542e-14
      14       1       177.98116       484.78125
      14       2       408.83206       486.31696
      14       3       443.88827       486.54798
      14       4       450.50401       486.59177
      14       5       557.11530       487.29166
      14       6       579.22363       487.43611
      14       7       635.07788       487.80099
      14       8       646.21101       487.87294
      14       9       663.54960       487.98680
      14      10       700.30912       488.22423
      14      11       897.32297       489.49519
      14      12       1050.9512       490.47522
      14      13       1289.9670       491.98173
      14      14       1417.9337       492.77816
      14      15       1505.9280       493.32117
      14      16       1581.0826       493.78280
      14      17       1610.8155       493.96443
      14      18       1666.7780       494.30623
      15          27       4
       4943.2203     0.069387842  -2.5001868e-06   4.2798695e-10  -1.3788878e-13
     0.034433409   0.00015889812   2.4898874e-07   1.5905824e-10   3.5564595e-14
      15       1       318.47734       496.50775
      15       2       423.11012       497.21582
      15       3       542.51026       498.01873
      15       4       576.91555       498.24880
      15       5       620.13913       498.53702
      15       6       679.29037       498.93064
      15       7       746.42170       499.37503
      15       8       873.06975       500.20968
      15       9       895.91957       500.35985
      15      10       983.82832       500.93392
      15      11       1104.3970       501.71980
      15      12       1179.3547       502.20056
      15      13       1282.9279       502.86489
      15      14       1302.3135       502.98889
      15      15       1449.3756       503.92275
      15      16       1536.6211       504.47235
      15      17       1544.9856       504.52488
      15      18       1573.6557       504.70479
      15      19       1617.7609       504.98005
      15      20       1633.6369       505.07859
      15      21       1651.2813       505.18856
      15      22       1688.2708       505.41762
      15      23       1706.9912       505.53406
      15      24       1780.3814       505.98595
      15      25       1815.9125       506.20403
      15      26       1857.8050       506.46049
      15      27       1863.4477       506.49440
      16          20       4
       5052.9337     0.082810366  -2.2338882e-05   1.4645121e-08  -3.8597569e-12
      0.37695820    0.0015376381   2.2376967e-06   1.3752270e-09   3.0101535e-13
      16       1       568.05731       509.50619
      16       2       588.92713       509.64852
      16       3       611.80758       509.80483
      16       4       625.23504       509.89604
      16       5       649.62359       510.06143
      16       6       657.10632       510.11326
      16       7       784.04276       510.97346
      16       8       807.02846       511.12777
      16       9       837.98438       511.33562
      16      10       863.05898       511.50424
      16      11       1064.4647       512.84933
      16      12       1159.1643       513.47428
      16      13       1200.5983       513.74773
      16      14       1250.7472       514.07636
      16      15       1266.3753       514.17808
      16      16       1289.1387       514.32763
      16      17       1298.9300       514.39165
      16      18       1320.3332       514.53060
      16      19       1364.9569       514.82120
      16      20       1815.0793       517.53265
      17          30       4
       5173.0303     0.072502938  -2.4744617e-06   3.2171368e-10  -1.0089007e-13
     0.022144726   0.00012786453   2.5025135e-07   2.0050689e-10   5.6315148e-14
      17       1       289.64711       519.38316
      17       2       298.44010       519.44538
      17       3       317.54078       519.58108
      17       4       359.74698       519.88073
      17       5       364.87562       519.91699
      17       6       449.67387       520.51558
      17       7       468.78205       520.65056
      17       8       514.63442       520.97274
      17       9       536.07464       521.12274
      17      10       566.45636       521.33550
      17      11       640.70772       521.85313
      17      12       649.00437       521.91094
      17      13       780.52289       522.82279
      17      14       823.04476       523.11597
      17      15       853.05600       523.32257
      17      16       934.52269       523.88146
      17      17       945.34174       523.95467
      17      18       954.74803       524.02007
      17      19       1057.8381       524.72112
      17      20       1064.2850       524.76508
      17      21       1111.8743       525.08760
      17      22       1140.4836       525.27975
      17      23       1222.9456       525.83601
      17      24       1248.9501       526.01042
      17      25       1269.4108       526.14731
      17      26       1347.8572       526.67111
      17      27       1393.8260       526.97793
      17      28       1441.5742       527.29313
      17      29       1459.5035       527.41206
      17      30       1510.8137       527.75031
      18          68       4
       5296.1251     0.074126171  -2.4411860e-06   3.2064100e-10  -1.1745882e-13
     0.011751180   7.0004557e-05   1.3023669e-07   9.4772356e-11   2.3523735e-14
      18       1       129.41198       530.56787
      18       2       191.85129       531.02652
      18       3       215.76057       531.20053
      18       4       222.94355       531.25331
      18       5       227.97139       531.29014
      18       6       259.92612       531.52266
      18       7       290.96622       531.74957
      18       8       336.07022       532.07695
      18       9       396.48128       532.51394
      18      10       412.02478       532.62728
      18      11       421.80861       532.69794
      18      12       455.31837       532.93841
      18      13       459.76004       532.97271
      18      14       464.73513       533.00809
      18      15       478.27682       533.10408
      18      16       561.42245       533.70193
      18      17       653.35226       534.35777
      18      18       707.92544       534.74588
      18      19       715.13194       534.79682
      18      20       719.60202       534.82935
      18      21       729.52817       534.90078
      18      22       759.68494       535.11305
      18      23       769.67974       535.18435
      18      24       786.29245       535.30089
      18      25       823.48786       535.56376
      18      26       883.07742       535.98258
      18      27       887.70276       536.01527
      18      28       902.01170       536.11537
      18      29       917.47880       536.22555
      18      30       922.25251       536.25722
      18      31       944.77917       536.41533
      18      32       1038.7735       537.07122
      18      33       1067.4777       537.27031
      18      34       1079.1047       537.35033
      18      35       1097.9793       537.48220
      18      36       1105.5718       537.53565
      18      37       1111.5291       537.57723
      18      38       1116.6033       537.61322
      18      39       1125.9427       537.67721
      18      40       1145.2609       537.81216
      18      41       1156.0607       537.88358
      18      42       1159.9827       537.91108
      18      43       1215.3462       538.29252
      18      44       1231.4164       538.40387
      18      45       1236.3624       538.43454
      18      46       1269.0259       538.66107
      18      47       1290.0060       538.80486
      18      48       1306.4789       538.91602
      18      49       1324.9998       539.04419
      18      50       1356.3410       539.25699
      18      51       1371.5077       539.36012
      18      52       1376.8885       539.39676
      18      53       1388.4168       539.47591
      18      54       1429.1621       539.75172
      18      55       1439.1502       539.82023
      18      56       1446.7041       539.87094
      18      57       1453.3632       539.91762
      18      58       1460.0329       539.96189
      18      59       1467.9156       540.01473
      18      60       1504.5018       540.26065
      18      61       1575.0001       540.73485
      18      62       1579.4183       540.76535
      18      63       1626.0291       541.07664
      18      64       1697.3401       541.55036
      18      65       1727.1957       541.74826
      18      66       1786.0744       542.13579
      18      67       1826.3090       542.40062
      18      68       1851.8828       542.56788
      19          29       4
       5425.1430     0.076098175  -2.7561941e-06   4.5267190e-10  -1.3384491e-13
     0.033594112   0.00022327318   4.9733208e-07   4.4643849e-10   1.3825472e-13
      19       1       196.40721       543.99878
      19       2       245.99703       544.36955
      19       3       323.13298       544.94786
      19       4       352.77967       545.16594
      19       5       360.24868       545.22153
      19       6       388.50125       545.43063
      19       7       435.70155       545.78082
      19       8       522.47455       546.42087
      19       9       563.02335       546.71709
      19      10       667.59986       547.48322
      19      11       857.94991       548.86310
      19      12       913.94114       549.26431
      19      13       921.74985       549.32062
      19      14       937.40579       549.43322
      19      15       959.17765       549.58769
      19      16       991.47952       549.81878
      19      17       1006.2748       549.92514
      19      18       1021.4504       550.03125
      19      19       1034.7761       550.12851
      19      20       1077.0998       550.42996
      19      21       1102.8585       550.61233
      19      22       1137.1512       550.85580
      19      23       1157.3713       550.99913
      19      24       1226.6083       551.48752
      19      25       1285.1484       551.89868
      19      26       1365.2011       552.45876
      19      27       1370.7066       552.49642
      19      28       1404.1952       552.72938
      19      29       1417.6524       552.82326
      20          44       4
       5560.6897     0.077666533  -2.3181026e-06   1.7394823e-10  -8.4974367e-14
     0.015769132   0.00010304153   2.0794577e-07   1.6216156e-10   4.2891904e-14
      20       1       135.79121       557.12011
      20       2       163.87222       557.33581
      20       3       200.99963       557.62082
      20       4       220.38427       557.76819
      20       5       242.08143       557.93585
      20       6       342.49964       558.70230
      20       7       429.19862       559.36091
      20       8       448.38059       559.50597
      20       9       458.95628       559.58661
      20      10       480.52283       559.74732
      20      11       535.06085       560.16036
      20      12       573.67724       560.45178
      20      13       649.59633       561.02017
      20      14       656.10067       561.06794
      20      15       674.70620       561.20707
      20      16       718.25568       561.53167
      20      17       754.76185       561.80249
      20      18       847.12313       562.49108
      20      19       857.83611       562.56868
      20      20       961.23928       563.32935
      20      21       992.88340       563.55887
      20      22       996.84334       563.58864
      20      23       1017.2901       563.73692
      20      24       1041.3055       563.91397
      20      25       1049.5036       563.97482
      20      26       1129.9865       564.56184
      20      27       1176.6941       564.89905
      20      28       1200.5986       565.07066
      20      29       1246.2618       565.40245
      20      30       1252.7224       565.44913
      20      31       1300.7289       565.79295
      20      32       1317.7502       565.91400
      20      33       1372.1386       566.30394
      20      34       1394.1811       566.46171
      20      35       1402.1327       566.51779
      20      36       1408.3583       566.56273
      20      37       1429.4582       566.71306
      20      38       1511.8316       567.29663
      20      39       1524.1257       567.38341
      20      40       1540.4458       567.49954
      20      41       1569.6823       567.70537
      20      42       1639.0223       568.19068
      20      43       1685.9552       568.51898
      20      44       1754.7157       568.99671
      21          18       4
       5703.1307     0.079504634  -2.1009422e-06  -5.6035995e-11  -1.3881305e-14
     0.022452431   0.00015594731   3.4079305e-07   2.9222147e-10   8.6026450e-14
      21       1       208.64734       571.96242
      21       2       215.74885       572.01881
      21       3       282.04913       572.53891
      21       4       463.58665       573.95233
      21       5       493.29396       574.18256
      21       6       582.79486       574.87440
      21       7       591.12010       574.93849
      21       8       638.57403       575.30318
      21       9       736.91807       576.05532
      21      10       775.98939       576.35299
      21      11       837.19111       576.81774
      21      12       913.57154       577.39475
      21      13       1122.6750       578.96475
      21      14       1160.1638       579.24275
      21      15       1209.1346       579.60638
      21      16       1273.6933       580.08325
      21      17       1318.6497       580.41444
      21      18       1472.7585       581.54209
      22          25       4
       5853.0128     0.081722064  -2.3665983e-06  -3.2822356e-12   2.1617948e-14
     0.014765835   0.00014831336   4.4145101e-07   4.8807327e-10   1.8019555e-13
      22       1       89.614701       586.03170
      22       2       404.70931       588.57063
      22       3       415.06259       588.65268
      22       4       441.05848       588.85888
      22       5       458.05183       588.99517
